ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,LocationText,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicensingURL,Category,AccessibleCategory,RADARKeyNeeded,BabyChange,FamilyToilet,ChangingPlace,AutomaticPublicConvenience,FullTimeStaffing,PartOfCommunityScheme,CommunitySchemeName,ChargeAmount,InfoURL,OpeningHours,ManagedBy,ReportEmail,ReportTel,Notes,UPRN,Postcode,StreetAddress,GeoAreaURI,GeoAreaLabel
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,High Street Burford,WGS84,-1.634611839,51.80852746,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX18 4QF,High Street,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,New Street Car Park Chipping Norton,WGS84,-1.545980239,51.93992764,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX7 5LJ,New Street ,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,Town Hall Market Place Chipping Norton,WGS84,-1.544170132,51.94077625,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX7 5DD,Market Place,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,The Spendlove Centre Enstone Road Charlbury,WGS84,-1.47998534,51.87333901,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX7 3PQ,Enstone Road,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,Back Lane Car Park Eynsham,WGS84,-1.375285615,51.7810609,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX29 4QP,Back Lane ,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,Hensington Road Car Park Woodstock,WGS84,-1.350939577,51.84758393,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX20 1JQ,Hensington Road ,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,Browns Lane Woodstock,WGS84,-1.355007155,51.84742376,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX20 1ST,Browns Lane,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,Town Hall Market Square Bampton,WGS84,-1.544053181,51.72604214,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX18 2JH,Market Square,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,Langdale Gate Witney,WGS84,-1.482006523,51.78347469,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX28 6EY,Langdale Gate,,
11/11/2014,http://opendatacommunities.org/id/district-council/west-oxfordshire,West Oxfordshire,http://id.esd.org.uk/service/579,Public toilets,The Leys Witney,WGS84,-1.486382044,51.77908064,,Unisex,Unisex,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,0.1,http://www.westoxon.gov.uk/streets-and-travel-links/public-toilets/,Mo-Su 07:30-19:30,Healthmatic,nina@healthmatic.com,01249 823143,Closed on Christmas day,,OX28 4AR,The Leys,,
